,SUBJECT_10
training duration,2880.478010654449
,train,valid,test
logloss,0.19899788700885854,0.22911482314848158,0.5482024647831137
accuracy,0.9679916317991631,0.9548447789275635,0.8431372549019608
macro-precision,0.9246616796331621,0.9010653457543704,0.7579305939961677
macro-recall,0.9135973283525677,0.8651090101608236,0.750403957540955
macro-f1,0.9187525324252173,0.8806271354930509,0.7342075108778285
weighted-f1,0.9678386041708814,0.9545148802647707,0.835493989084823
micro-f1,0.9679916317991631,0.9548447789275635,0.8431372549019607
per_class_f1
,WALKING,WALKING_UPSTAIRS,WALKING_DOWNSTAIRS,SITTING,STANDING,LAYING,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
train,0.9993346640053227,0.9996289424860854,1.0,0.9272785011114639,0.9350947731188972,0.9982476635514018,0.9354838709677419,0.9666666666666667,0.7539267015706806,0.8590604026845637,0.7719298245614035,0.8783783783783784
valid,1.0,0.9933774834437086,1.0,0.9019607843137256,0.9105263157894736,0.9973753280839895,0.8333333333333333,1.0,0.6666666666666666,0.7999999999999999,0.7142857142857143,0.75
test,0.7228915662650602,1.0,0.7676767676767677,0.8333333333333333,0.6857142857142856,1.0,1.0,missed_category,0.4,1.0,0.6666666666666666,0.0
confusion_matrix_train
,WALKING,WALKING_UPSTAIRS,WALKING_DOWNSTAIRS,SITTING,STANDING,LAYING,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
WALKING,1502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALKING_UPSTAIRS,0.0,1347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALKING_DOWNSTAIRS,0.0,0.0,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SITTING,1.0,0.0,0.0,1460.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STANDING,0.0,0.0,0.0,112.0,1628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAYING,0.0,0.0,0.0,0.0,0.0,1709.0,0.0,0.0,0.0,0.0,0.0,0.0
STAND_TO_SIT,1.0,0.0,0.0,0.0,2.0,0.0,58.0,0.0,0.0,0.0,1.0,0.0
SIT_TO_STAND,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
SIT_TO_LIE,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,72.0,0.0,17.0,0.0
LIE_TO_SIT,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,8.0
STAND_TO_LIE,0.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,25.0,0.0,88.0,0.0
LIE_TO_STAND,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,65.0
confusion_matrix_valid
,WALKING,WALKING_UPSTAIRS,WALKING_DOWNSTAIRS,SITTING,STANDING,LAYING,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
WALKING,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALKING_UPSTAIRS,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALKING_DOWNSTAIRS,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SITTING,0.0,0.0,0.0,161.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STANDING,0.0,0.0,0.0,20.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAYING,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
STAND_TO_SIT,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
SIT_TO_STAND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
SIT_TO_LIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0
LIE_TO_SIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
STAND_TO_LIE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0
LIE_TO_STAND,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0
confusion_matrix_test
,WALKING,WALKING_UPSTAIRS,WALKING_DOWNSTAIRS,SITTING,STANDING,LAYING,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND
WALKING,30.0,0.0,23.0,0.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
WALKING_UPSTAIRS,0.0,47.0,0.0,0.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
WALKING_DOWNSTAIRS,0.0,0.0,38.0,0.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
SITTING,0.0,0.0,0.0,55.0,0.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
STANDING,0.0,0.0,0.0,22.0,24.0,0.0,0.0,missed_category,0.0,0.0,0.0,0.0
LAYING,0.0,0.0,0.0,0.0,0.0,59.0,0.0,missed_category,0.0,0.0,0.0,0.0
STAND_TO_SIT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,missed_category,0.0,0.0,0.0,0.0
SIT_TO_STAND,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category,missed_category
SIT_TO_LIE,0,0,0,0,0,0,0,missed_category,1,0,1,0
LIE_TO_SIT,0,0,0,0,0,0,0,missed_category,0,1,0,0
STAND_TO_LIE,0,0,0,0,0,0,0,missed_category,1,0,2,0
LIE_TO_STAND,0,0,0,0,0,0,0,missed_category,1,0,0,0
,index,real_category,predicted_category
0,38,10,8
1,152,4,3
2,153,4,3
3,154,4,3
4,155,4,3
5,156,4,3
6,157,4,3
7,158,4,3
8,159,4,3
9,160,4,3
10,161,4,3
11,162,4,3
12,180,4,3
13,181,4,3
14,182,4,3
15,183,4,3
16,184,4,3
17,185,4,3
18,186,4,3
19,187,4,3
20,188,4,3
21,189,4,3
22,190,4,3
23,217,8,10
24,236,11,8
25,237,0,2
26,238,0,2
27,239,0,2
28,240,0,2
29,241,0,2
30,244,0,2
31,245,0,2
32,246,0,2
33,247,0,2
34,248,0,2
35,250,0,2
36,251,0,2
37,252,0,2
38,253,0,2
39,254,0,2
40,255,0,2
41,256,0,2
42,257,0,2
43,258,0,2
44,259,0,2
45,260,0,2
46,261,0,2
47,262,0,2
