train_acc,train_loss,val_acc,val_loss,test_acc,test_loss,lr
0.8886907259756609,0.3404918547392992,0.8886792452830189,0.3631990540702388,0.9673590504451038,0.20377374756583827,0.0005
0.9393621485522451,0.20715032362207564,0.9320754716981132,0.22934364462798495,0.9851632047477745,0.13117086710491238,0.0005
0.9388375996642887,0.2440761065112909,0.9216981132075471,0.2595584221605985,0.9762611275964391,0.2188415753735279,0.0005
0.941670163659253,0.20010436166498374,0.9349056603773584,0.22205912751971552,0.9792284866468842,0.14792966984146072,0.0005
0.9425094418799832,0.1915846939503121,0.9462264150943396,0.21179027917250148,0.9851632047477745,0.13087469038694477,0.0005
0.9470205623164079,0.18966769571820577,0.9443396226415094,0.21676792648603332,0.9851632047477745,0.12583386791919743,0.0005
0.9436634494334872,0.232943350359316,0.9377358490566038,0.25284372005822525,0.9851632047477745,0.14743491379372797,0.0005
0.953629878304658,0.21245495231522765,0.9471698113207547,0.23061284479105248,0.9970326409495549,0.18448456670834687,0.0005
0.9565673520772136,0.1743207348028352,0.95,0.20081978563992484,0.9821958456973294,0.13141975063244737,0.0005
0.9548887956357532,0.17138647542898264,0.9490566037735849,0.19604584316037735,0.9910979228486647,0.10676097020904812,0.0005
0.960239194292908,0.1820267754545544,0.9443396226415094,0.20909048116432047,0.9821958456973294,0.13937451506934462,0.0005
0.9664288711707931,0.15756019403391208,0.9547169811320755,0.1839122268388856,0.9881305637982196,0.12161569567037973,0.0005
0.9607637431808644,0.15692654768559194,0.9443396226415094,0.19051458970555718,0.9821958456973294,0.11080300984821263,0.0005
0.9640159462861939,0.19808915138644828,0.9613207547169811,0.21925582885742187,0.9910979228486647,0.16205724835042076,0.0005
0.965589592950063,0.17028648514133315,0.9547169811320755,0.19716079999815742,0.9910979228486647,0.12276033124159634,0.0005
0.9661141418380194,0.15672268309215012,0.960377358490566,0.1825975813955631,0.9940652818991098,0.1153811672674796,0.0005
0.9583508182962652,0.17574429081809956,0.9481132075471698,0.2044118341409935,0.9910979228486647,0.1644532291401034,0.0005
0.9669534200587495,0.15684094991295766,0.9537735849056603,0.1880598967930056,0.9881305637982196,0.11955354050995688,0.0005
0.9695761644985312,0.19510668883841928,0.9575471698113207,0.2252915436366819,0.9910979228486647,0.14957138197358355,0.0005
0.9666386907259756,0.16736432778650204,0.9518867924528301,0.19975120976286115,0.9940652818991098,0.11798794120992327,0.00025
0.9726185480486781,0.14992681672179894,0.9575471698113207,0.18101900208671137,0.9940652818991098,0.09547749188250533,0.00025
0.9681074276122534,0.159365623176373,0.9566037735849057,0.18970272136184405,0.9881305637982196,0.1263218435406331,0.00025
